2456712.305927        48245.640    18.87    13.57  23.94 2456712.304377 1
2456712.306174        48938.885    19.66    14.69  23.92 2456712.304624 1
2456712.306421        48534.848    17.19    13.46  24.08 2456712.304871 1
2456712.306668        48047.420    19.07    13.46  24.19 2456712.305118 1
2456712.306914        48503.879    18.00    14.76  24.25 2456712.305364 1
2456712.307161        48874.111    20.52    13.88  24.39 2456712.305611 1
2456712.307408        48681.962    17.75    14.32  24.43 2456712.305858 1
2456712.307654        48377.483    19.68    14.29  24.52 2456712.306104 1
2456712.307900        48750.028    20.54    14.14  24.54 2456712.306351 1
2456712.308147        48800.612    17.58    14.81  24.65 2456712.306598 1
2456712.308394        48407.836    16.74    15.58  24.73 2456712.306845 1
2456712.308640        48289.296    19.06    13.69  24.73 2456712.307091 1
2456712.308887        48590.981    18.75    14.02  24.87 2456712.307338 1
2456712.309134        48514.557    19.34    14.32  24.90 2456712.307585 1
2456712.309381        48173.175    18.13    14.69  24.94 2456712.307832 1
2456712.309627        48963.998    18.54    14.46  24.96 2456712.308078 1
2456712.309874        48428.528    19.08    13.87  25.04 2456712.308325 1
2456712.310121        48394.864    17.17    13.54  25.21 2456712.308572 1
2456712.310367        48979.604    18.32    14.52  25.22 2456712.308818 1
2456712.310614        49184.614    18.34    13.71  25.28 2456712.309065 1
2456712.310861        48798.005    19.18    13.49  25.28 2456712.309312 1
2456712.311108        49043.840    19.62    12.22  25.42 2456712.309559 1
2456712.372291        49179.224    12.89    10.16  21.65 2456712.370747 1
2456712.372538        48233.821    14.95    11.51  21.78 2456712.370994 1
2456712.372785        48602.753    12.85    11.99  22.08 2456712.371241 1
2456712.373031        48542.000    15.26    12.17  22.20 2456712.371487 1
2456712.373278        47958.244    15.00    13.40  22.42 2456712.371734 1
2456712.373525        48374.943    17.07    13.17  22.51 2456712.371981 1
2456712.373772        48260.928    14.09    12.69  22.74 2456712.372228 1
2456712.374018        48605.260    16.66    14.81  22.87 2456712.372474 1
2456712.374265        48137.028    17.99    14.87  23.04 2456712.372721 1
2456712.374512        48204.687    17.14    14.88  23.08 2456712.372968 1
2456712.374759        48203.178    17.96    12.32  23.20 2456712.373215 1
2456712.375005        48821.337    17.23    12.98  23.38 2456712.373461 1
2456712.375252        48594.965    18.49    13.38  23.46 2456712.373708 1
2456712.375499        49003.339    14.49    14.01  23.50 2456712.373955 1
2456712.375746        48632.217    19.36    13.47  23.75 2456712.374202 1
2456712.375992        47813.096    18.92    14.34  23.73 2456712.374448 1
2456712.376239        48444.856    19.14    13.69  23.85 2456712.374695 1
2456712.376486        48170.468    18.42    15.36  23.97 2456712.374942 1
2456712.376732        48179.076    17.89    14.81  24.02 2456712.375188 1
2456712.376979        47770.003    20.14    14.37  24.17 2456712.375435 1
2456712.377226        48837.977    18.39    12.98  24.26 2456712.375682 1
2456712.377473        48384.479    19.07    14.34  24.35 2456712.375929 1
2456712.377719        48481.279    18.03    13.20  24.37 2456712.376175 1
2456712.377966        49519.297    16.48    13.80  24.47 2456712.376422 1
2456712.378213        48713.044    19.80    13.88  24.60 2456712.376669 1
2456712.378460        48588.162    20.42    15.36  24.53 2456712.376916 1
2456712.378706        48671.202    18.96    13.69  24.74 2456712.377162 1
2456712.378953        48209.261    17.72    13.38  24.77 2456712.377409 1
2456712.379200        48755.461    18.69    12.85  24.82 2456712.377656 1
2456712.379447        48580.242    18.14    13.63  24.95 2456712.377903 1
2456712.379693        48995.712    18.64    14.89  24.95 2456712.378149 1
2456712.379940        48313.274    20.47    14.25  24.98 2456712.378396 1
2456712.380186        48026.891    18.16    14.59  25.11 2456712.378643 1
2456712.380432        48400.569    17.72    14.43  25.13 2456712.378889 1
2456712.380679        48663.044    21.21    13.88  25.18 2456712.379136 1
2456712.442109        48788.882    14.42    14.76  21.39 2456712.440571 1
2456712.442356        48596.844    15.43    15.22  21.49 2456712.440818 1
2456712.442603        49128.835    14.68    12.98  21.75 2456712.441065 1
2456712.442850        47825.340    18.75    16.18  21.81 2456712.441312 1
2456712.443096        48060.388    14.90    15.86  22.09 2456712.441558 1
2456712.443343        48172.820    19.03    14.67  22.19 2456712.441805 1
2456712.443590        48321.062    17.78    14.85  22.29 2456712.442052 1
2456712.443837        47857.815    15.99    15.86  22.59 2456712.442299 1
2456712.444083        48818.055    15.81    13.81  22.68 2456712.442545 1
2456712.444330        48015.877    18.96    14.28  22.71 2456712.442792 1
2456712.444577        48258.217    16.17    14.22  22.90 2456712.443039 1
2456712.444824        48414.569    18.79    16.28  23.02 2456712.443286 1
2456712.445070        46993.833     4.92     8.65  23.14 2456712.443532 0
2456712.445317        48272.264    20.27    16.49  23.18 2456712.443779 1
2456712.445564        47493.357    17.18    14.37  23.41 2456712.444026 1
2456712.445810        48423.176    15.00    13.64  23.40 2456712.444272 1
2456712.446057        47892.165    17.27    14.41  23.53 2456712.444519 1
2456712.446304        48982.762    16.86    13.94  23.70 2456712.444766 1
2456712.446551        48351.112    17.89    14.30  23.84 2456712.445013 1
2456712.446797        48325.157    18.88    15.62  23.87 2456712.445259 1
2456712.447044        48930.772    20.73    13.98  23.88 2456712.445506 1
2456712.447291        48801.691    17.82    13.84  23.94 2456712.445753 1
2456712.447538        48943.167    17.44    14.87  24.09 2456712.446000 1
2456712.447784        48245.729    20.11    13.69  24.14 2456712.446246 1
2456712.448031        48337.309    19.76    15.36  24.16 2456712.446493 1
2456712.448278        48430.580    17.51    14.57  24.27 2456712.446740 1
2456712.448524        47946.231    18.83    14.14  24.36 2456712.446986 1
2456712.448771        48525.640    19.34    13.93  24.51 2456712.447233 1
2456712.449018        48558.993    19.52    15.69  24.58 2456712.447480 1
2456712.449265        47652.981    20.12    14.23  24.58 2456712.447727 1
2456712.449511        48731.802    16.17    13.69  24.62 2456712.447973 1
2456712.449758        48503.655    20.68    13.40  24.60 2456712.448220 1
2456712.450005        48325.913    19.46    14.20  24.77 2456712.448467 1
2456712.450252        47630.690    22.95    13.85  24.85 2456712.448714 1
2456712.450498        47936.914    21.22    13.45  24.93 2456712.448960 1
2456712.450745        48078.850    18.00    15.55  24.94 2456712.449207 1
2456712.450992        48185.200    20.12    13.65  24.95 2456712.449454 1
2456712.451239        47801.780    18.06    14.21  24.99 2456712.449701 1
2456712.513408        48690.212    11.13     6.85  22.36 2456712.511876 0
2456712.513655        49107.709    15.48     6.36  22.42 2456712.512123 0
2456712.513902        48025.033    13.89     8.79  22.55 2456712.512370 0
2456712.514148        49135.261    11.96     8.63  22.76 2456712.512616 0
2456712.514395        49075.199    17.49    10.74  22.85 2456712.512863 1
2456712.514642        49314.436    16.51    11.72  22.94 2456712.513110 1
2456712.514889        48835.414    17.48    13.23  23.14 2456712.513357 1
2456712.515135        49252.340    17.54    13.82  23.22 2456712.513603 1
2456712.515382        48889.869    16.42    13.53  23.31 2456712.513850 1
2456712.515629        48788.927    18.72    14.22  23.39 2456712.514097 1
2456712.515875        48837.663    17.57    13.53  23.61 2456712.514343 1
2456712.516122        48585.835    17.80    14.67  23.57 2456712.514590 1
2456712.516369        48572.636    11.09     9.32  23.72 2456712.514837 0
2456712.516616        48374.320    19.10    13.84  23.90 2456712.515084 1
2456712.516862        48721.884    18.54    14.61  23.92 2456712.515330 1
2456712.517109        48239.908    18.41    13.08  24.02 2456712.515577 1
2456712.517356        48815.087    15.67    13.69  24.10 2456712.515824 1
2456712.517603        48385.058    18.00    12.79  24.19 2456712.516071 1
2456712.517849        47916.432    18.87    15.07  24.26 2456712.516317 1
2456712.518096        48449.050    18.45    14.44  24.19 2456712.516564 1
2456712.581748        48700.573    12.25    13.00  21.57 2456712.580221 1
2456712.581994        48998.149    13.33    13.81  21.74 2456712.580467 1
2456712.582241        48573.038    12.97    14.32  21.84 2456712.580714 1
2456712.582488        48654.618    15.18    12.31  22.10 2456712.580961 1
2456712.582735        48647.359    15.09    14.11  22.29 2456712.581208 1
2456712.582981        49207.270    14.42    13.06  22.39 2456712.581454 1
2456712.583228        48882.079    14.25    14.01  22.59 2456712.581701 1
2456712.583475        48448.158    16.00    14.01  22.76 2456712.581948 1
2456712.583722        48527.696    17.62    14.99  22.93 2456712.582195 1
2456712.583968        49127.885    16.52    13.91  22.97 2456712.582441 1
2456712.584215        49323.112    14.52    13.65  23.10 2456712.582688 1
2456712.584462        48837.753    18.55    14.26  23.22 2456712.582935 1
2456712.584708        48829.252    16.84    12.65  23.33 2456712.583181 1
2456712.584954        49306.352    17.46    14.12  23.42 2456712.583428 1
2456712.585201        49151.375    18.66    14.80  23.55 2456712.583675 1
2456712.585448        48568.296    15.94    13.33  23.77 2456712.583922 1
2456712.585694        49270.489    17.83    13.78  23.74 2456712.584168 1
2456712.585941        49278.567    18.38    12.98  23.88 2456712.584415 1
2456712.586188        48856.063    19.61    13.94  23.93 2456712.584662 1
2456712.586435        48895.588    19.29    13.95  24.08 2456712.584909 1
2456712.586681        48396.156    17.92    13.26  24.08 2456712.585155 1
2456712.586928        49043.389    17.77    13.76  24.19 2456712.585402 1
2456712.587175        49176.280    18.53    14.86  24.29 2456712.585649 1
2456712.587422        48841.981    17.39    14.74  24.44 2456712.585896 1
2456712.587668        48978.386    17.37    12.86  24.43 2456712.586142 1
2456712.587915        49260.688    17.82    13.84  24.60 2456712.586389 1
2456712.588162        49095.136    20.41    12.63  24.65 2456712.586636 1
2456712.588408        48490.746    18.32    13.28  24.66 2456712.586882 1
2456712.588655        48348.975    18.86    13.79  24.78 2456712.587129 1
2456712.588902        47656.711    22.23    14.41  24.78 2456712.587376 1
2456712.589149        48323.554    21.91    12.84  24.87 2456712.587623 1
2456712.589395        48150.463    20.64    13.26  24.87 2456712.587869 1
2456712.590382        48144.521    19.00    12.94  25.10 2456712.588856 1
2456712.590629        48900.902    24.78    12.11  25.07 2456712.589103 0
2456712.594083        48022.865    19.43    13.01  25.70 2456712.592557 1
2456712.594330        48325.290    12.75    13.96  25.71 2456712.592804 1
2456712.594824        48746.840    23.02    12.37  25.83 2456712.593298 1
2456712.595070        48319.549    19.58    13.35  25.82 2456712.593544 1
2456712.595564        47846.488    14.26    13.38  25.88 2456712.594038 1
2456712.651078        48753.081    15.32    13.36  21.61 2456712.649557 1
2456712.651325        48956.242    11.86    11.70  21.74 2456712.649804 1
2456712.651572        49020.944    14.00    13.85  21.87 2456712.650051 1
2456712.651819        48199.893    23.61    21.11  22.09 2456712.650298 1
2456712.652065        48833.974    10.95    11.05  22.30 2456712.650544 1
2456712.652312        48828.757    14.40    13.46  22.41 2456712.650791 1
2456712.652559        48995.937    15.08    13.32  22.63 2456712.651038 1
2456712.652805        49222.047    15.55    13.35  22.72 2456712.651284 1
2456712.653052        48909.235    15.43    13.98  22.81 2456712.651531 1
2456712.653299        48930.998    14.89    13.39  23.01 2456712.651778 1
2456712.653546        48337.086    16.84    13.93  23.16 2456712.652025 1
2456712.653792        48574.604    17.71    14.84  23.30 2456712.652271 1
2456712.654039        48853.813    16.85    12.87  23.43 2456712.652518 1
2456712.654286        48540.391    15.44    13.81  23.47 2456712.652765 1
2456712.654533        49113.317    16.44    14.26  23.62 2456712.653012 1
2456712.654779        48966.433    16.53    13.42  23.75 2456712.653258 1
2456712.655026        49297.860    18.61    11.54  23.84 2456712.653505 1
2456712.655273        49024.782    15.60    13.82  23.94 2456712.653752 1
2456712.655520        48464.894    18.03    15.58  24.10 2456712.653999 1
2456712.655766        48766.060    15.85    15.00  24.09 2456712.654245 1
2456712.656013        49226.263    16.49    13.61  23.99 2456712.654492 1
2456712.656260        49047.951    19.62    13.62  24.27 2456712.654739 1
2456712.656506        48405.206    16.77    13.36  24.26 2456712.654985 1
2456712.656753        48534.892    18.23    15.18  24.45 2456712.655232 1
2456712.657000        48491.863    18.87    13.71  24.50 2456712.655479 1
2456712.657246        48861.418    19.40    12.46  24.59 2456712.655726 1
2456712.657492        49270.942    18.64    13.84  24.53 2456712.655972 1
2456712.657739        48505.800    19.65    14.26  24.70 2456712.656219 1
2456712.657986        49279.565    19.26    14.88  24.74 2456712.656466 1
2456712.658233        49398.262    15.61    12.51  24.77 2456712.656713 1
2456712.658479        49079.764    17.31    13.87  24.88 2456712.656959 1
2456712.658726        48315.544    20.23    12.65  24.88 2456712.657206 1
2456712.658973        49022.524    20.86    13.73  24.98 2456712.657453 1
2456712.659220        48239.197    18.16    13.41  25.05 2456712.657700 1
2456712.659466        49158.483    20.73    13.17  25.07 2456712.657946 1
2456712.659713        48218.142    15.85    15.21  25.04 2456712.658193 1
2456712.659960        48936.676    20.62    13.75  25.14 2456712.658440 1
2456712.660206        48283.336    21.11    13.56  25.11 2456712.658686 1
2456712.660453        48989.936    17.68    13.95  25.32 2456712.658933 1
2456712.660700        48424.514    18.06    13.51  25.33 2456712.659180 1
2456712.660947        48853.364    15.58    14.65  25.33 2456712.659427 1
2456712.661193        48549.646    19.40    13.10  25.43 2456712.659673 1
2456712.661440        48289.207    21.74    13.45  25.40 2456712.659920 1
2456712.661687        48118.898    22.16    13.38  25.50 2456712.660167 1
2456712.661934        48327.249    21.86    13.47  25.51 2456712.660414 1
2456712.662180        48435.576    20.14    14.19  25.54 2456712.660660 1
2456712.662427        48437.182    14.74    15.08  25.59 2456712.660907 1
2456712.662674        48175.172    20.01    12.54  25.59 2456712.661154 1
2456712.662921        48851.024    18.75    14.04  25.68 2456712.661401 1
2456712.663167        48362.113    20.02    13.12  25.70 2456712.661647 1
2456712.663414        48769.743    16.61    14.90  25.72 2456712.661894 1
2456712.663661        48680.213    21.46    12.85  25.71 2456712.662141 1
2456712.663907        49209.219    19.72    12.96  25.83 2456712.662387 1
2456712.664154        48436.201    19.12    13.77  25.82 2456712.662634 1
2456712.664401        48346.615    20.05    13.65  25.78 2456712.662881 1
2456712.664648        48792.298    17.11    13.61  25.94 2456712.663128 1
2456712.664894        48968.553    16.13    13.09  25.83 2456712.663374 1
2456712.720895        48883.610    12.25    11.74  21.40 2456712.719380 1
2456712.721142        48338.378    15.71    13.51  21.61 2456712.719627 1
2456712.721389        48999.909    15.34    13.48  21.72 2456712.719874 1
2456712.721635        48550.093    14.42    14.58  21.93 2456712.720120 1
2456712.721882        48589.191    16.35    14.01  22.11 2456712.720367 1
2456712.722129        48501.645    16.08    12.02  22.25 2456712.720614 1
2456712.722375        48343.899    17.24    15.32  22.47 2456712.720860 1
2456712.722622        48622.319    18.36    13.67  22.57 2456712.721107 1
2456712.722869        48568.341    17.16    15.56  22.27 2456712.721354 1
2456712.723116        48806.905    17.97    13.72  22.84 2456712.721601 1
2456712.723362        49112.775    15.86    13.86  22.94 2456712.721847 1
2456712.723609        48638.040    17.67    14.05  23.07 2456712.722094 1
2456712.723856        48695.818    17.95    14.66  23.18 2456712.722341 1
2456712.724103        48730.994    17.80    14.88  23.22 2456712.722588 1
2456712.724349        49103.548    17.59    14.56  23.37 2456712.722834 1
2456712.724596        48525.372    17.69    14.35  23.55 2456712.723081 1
2456712.724843        48987.905    17.57    13.42  23.61 2456712.723328 1
2456712.725090        48114.289    17.18    15.78  23.79 2456712.723575 1
2456712.725336        48495.124    20.12    15.13  23.87 2456712.723821 1
2456712.725583        48822.012    18.69    15.41  23.90 2456712.724068 1
2456712.725830        48514.378    17.79    14.18  23.95 2456712.724315 1
2456712.726077        48940.192    17.45    13.73  24.07 2456712.724562 1
2456712.726323        48304.909    18.93    14.87  24.05 2456712.724808 1
2456712.726570        48747.693    18.55    13.76  24.22 2456712.725055 1
2456712.726817        48972.522    18.94    13.64  24.24 2456712.725302 1
2456712.727063        48446.329    19.14    13.03  24.33 2456712.725548 1
2456712.727310        48681.244    21.53    14.75  24.46 2456712.725795 1
2456712.727557        48532.612    18.25    13.16  24.51 2456712.726042 1
2456712.727804        49263.274    19.31    15.66  24.52 2456712.726289 1
2456712.728051        48558.859    19.63    15.42  24.61 2456712.726536 1
2456712.728298        48740.151    18.69    15.07  24.64 2456712.726783 1
2456712.728545        48983.213    18.45    13.90  24.70 2456712.727030 1
2456712.728791        48539.765    18.31    15.01  24.82 2456712.727276 1
2456712.729038        48737.682    16.95    13.52  24.83 2456712.727523 1
2456712.729284        48594.517    17.85    14.11  24.92 2456712.727770 1
2456712.729531        48563.242    18.82    14.08  24.91 2456712.728017 1
2456712.729777        48923.202    20.69    13.91  25.01 2456712.728263 1
2456712.730024        48409.441    18.02    14.06  25.03 2456712.728510 1
2456712.730271        48320.216    19.07    13.96  25.11 2456712.728757 1
2456712.730518        48777.425    16.95    14.04  25.12 2456712.729004 1
2456712.730764        48081.817    18.12    13.42  25.15 2456712.729250 1
2456712.731011        48142.570    21.06    14.65  25.16 2456712.729497 1
2456712.731258        48476.368    19.75    13.84  25.21 2456712.729744 1
2456712.731505        48657.845    16.87    15.03  25.26 2456712.729991 1
2456712.731751        49072.080    20.63    13.82  25.26 2456712.730237 1
2456712.731998        48835.638    19.51    14.50  25.30 2456712.730484 1
2456712.732245        49367.652    18.60    13.85  25.45 2456712.730731 1
2456712.732491        49228.122    19.48    13.82  25.46 2456712.730977 1
2456712.732738        48821.562    20.33    13.97  25.45 2456712.731224 1
2456712.732985        48601.410    19.60    14.10  25.54 2456712.731471 1
2456712.733232        49033.271    20.56    13.89  25.52 2456712.731718 1
2456712.733479        48176.991    18.93    14.38  25.45 2456712.731965 1
2456712.733725        48675.595    15.96    12.84  25.61 2456712.732211 1
2456712.733972        48690.482    21.45    14.92  25.59 2456712.732458 1
2456712.734219        48944.384    19.36    14.67  25.59 2456712.732705 1
2456712.734465        48915.497    19.12    13.76  25.68 2456712.732951 1
2456712.734712        48809.872    16.80    14.30  25.69 2456712.733198 1
2456712.790713        49017.152    11.67    14.87  21.42 2456712.789204 1
2456712.790960        48656.366    12.16    15.01  21.60 2456712.789451 1
2456712.791207        47770.751    14.84    16.56  21.73 2456712.789698 1
2456712.791454        48014.993    13.84    15.62  21.88 2456712.789945 1
2456712.791700        48987.996    15.26    13.70  22.12 2456712.790191 1
2456712.791947        48161.197    14.95    13.18  22.26 2456712.790438 1
2456712.792194        48445.615    15.01    14.02  22.48 2456712.790685 1
2456712.792441        48683.890    15.46    14.92  22.54 2456712.790932 1
2456712.792688        48379.756    17.35    14.91  22.71 2456712.791179 1
2456712.792934        48889.779    14.76    14.55  22.84 2456712.791425 1
2456712.793181        48407.702    16.59    14.36  22.90 2456712.791672 1
2456712.793428        48577.736    16.91    13.98  23.09 2456712.791919 1
2456712.793674        48526.042    16.92    14.63  23.20 2456712.792165 1
2456712.793921        48152.193    17.25    13.23  23.22 2456712.792412 1
2456712.794168        49234.380    16.58    13.57  23.48 2456712.792659 1
2456712.794415        48934.738    17.61    14.66  23.61 2456712.792906 1
2456712.794661        48658.472    17.57    14.38  23.60 2456712.793152 1
2456712.794908        49143.544    16.56    13.59  23.71 2456712.793399 1
2456712.795155        48362.024    19.00    14.02  23.85 2456712.793646 1
2456712.795402        48692.320    16.76    14.15  23.95 2456712.793893 1
2456712.795648        48718.877    16.94    13.12  24.03 2456712.794139 1
2456712.795895        48839.732    18.45    13.14  24.05 2456712.794386 1
2456712.796142        48794.814    18.63    14.40  24.14 2456712.794633 1
2456712.796389        49112.775    17.60    13.28  24.25 2456712.794880 1
2456712.796635        49158.483    16.22    13.07  24.23 2456712.795126 1
2456712.796882        48813.199    18.03    14.35  24.46 2456712.795373 1
2456712.797129        48461.145    20.04    13.75  24.41 2456712.795620 1
2456712.797375        48465.832    17.94    13.68  24.45 2456712.795866 1
2456712.797622        49104.904    18.27    14.02  24.58 2456712.796113 1
2456712.797869        48312.874    17.13    14.42  24.65 2456712.796360 1
2456712.798116        49048.674    18.42    13.09  24.72 2456712.796607 1
2456712.798363        48866.054    16.23    13.61  24.77 2456712.796854 1
2456712.798609        49018.100    15.61    13.49  24.78 2456712.797100 1
2456712.798856        48204.510    18.84    14.15  24.82 2456712.797347 1
2456712.799103        49184.207    17.51    14.13  24.87 2456712.797594 1
2456712.799350        49117.886    18.66    14.32  24.96 2456712.797841 1
2456712.799596        49071.493    18.78    13.55  25.04 2456712.798087 1
2456712.799843        49102.327    17.49    13.99  25.05 2456712.798334 1
2456712.800090        48359.753    18.13    13.40  25.05 2456712.798581 1
2456712.800337        48333.436    20.09    14.13  25.13 2456712.798828 1
2456712.800583        48203.666    19.96    14.21  25.16 2456712.799074 1
2456712.800830        47911.004    20.21    13.48  25.23 2456712.799321 1
2456712.801077        48402.308    18.79    14.49  25.25 2456712.799568 1
2456712.801324        49095.046    17.59    13.80  25.24 2456712.799815 1
2456712.801569        48934.062    19.55    14.28  25.29 2456712.800061 1
2456712.801816        48849.584    18.84    13.73  25.40 2456712.800308 1
2456712.802063        48862.228    19.10    12.66  25.30 2456712.800555 1
2456712.802310        48122.975    20.06    14.25  25.45 2456712.800802 1
2456712.802556        48186.798    20.05    13.51  25.47 2456712.801048 1
2456712.802803        48735.393    17.07    13.02  25.54 2456712.801295 1
2456712.803050        48702.502    18.70    12.61  25.54 2456712.801542 1
2456712.803297        48745.897    18.33    14.46  25.54 2456712.801789 1
2456712.803543        49072.487    17.45    12.96  25.50 2456712.802035 1
2456712.803790        48860.563    17.28    14.45  25.64 2456712.802282 1
2456712.804037        49236.647    19.41    13.90  25.61 2456712.802529 1
2456712.804284        48680.348    17.92    13.74  25.62 2456712.802776 1
2456712.804530        48569.728    17.91    13.90  25.73 2456712.803022 1
2456712.860533        48479.002    16.99    12.96  21.35 2456712.859029 1
2456712.860779        48164.923    16.97    14.61  21.55 2456712.859275 1
2456712.861026        49014.262    16.15    14.64  21.77 2456712.859522 1
2456712.861273        48232.622    14.78    13.14  21.91 2456712.859769 1
2456712.861518        48195.143    17.12    15.16  22.10 2456712.860015 1
2456712.861765        47751.176    18.44    16.29  22.19 2456712.860262 1
2456712.862012        48694.608    17.33    14.01  22.42 2456712.860509 1
2456712.862259        48545.264    16.37    14.17  22.58 2456712.860756 1
2456712.862505        49445.830    18.32    13.94  22.75 2456712.861002 1
2456712.862752        47930.954    15.85    14.07  22.86 2456712.861249 1
2456712.862999        48226.891    18.75    15.05  22.98 2456712.861496 1
2456712.863246        48751.465    18.50    14.40  23.07 2456712.861743 1
2456712.863492        48265.418    18.03    14.77  23.22 2456712.861989 1
2456712.863739        47355.810    27.64    23.52  23.33 2456712.862236 0
2456712.863986        48405.785    16.12    13.53  23.40 2456712.862483 1
2456712.864232        49378.975    17.58    13.82  23.47 2456712.862729 1
2456712.864479        47912.328    17.11    14.54  23.48 2456712.862976 1
2456712.864726        49087.992    18.57    13.45  23.60 2456712.863223 1
2456712.864973        48939.155    17.48    14.41  23.79 2456712.863470 1
2456712.865219        48306.199    18.26    14.82  23.92 2456712.863716 1
2456712.865466        48603.738    17.57    15.57  23.96 2456712.863963 1
2456712.865713        48347.951    17.93    13.90  24.05 2456712.864210 1
2456712.865960        48408.550    17.53    15.11  24.22 2456712.864457 1
2456712.866206        48425.049    18.82    14.29  24.18 2456712.864703 1
2456712.866453        48696.671    18.33    14.55  24.29 2456712.864950 1
2456712.866700        48888.563    17.82    13.05  24.36 2456712.865197 1
2456712.866947        48659.369    16.68    13.14  24.43 2456712.865444 1
2456712.867193        48634.994    17.63    15.15  24.47 2456712.865690 1
2456712.867440        48691.468    17.68    14.48  24.54 2456712.865937 1
2456712.867687        48350.578    19.10    14.56  24.61 2456712.866184 1
2456712.867934        48589.012    16.02    14.19  24.65 2456712.866431 1
2456712.868180        47992.179    19.90    14.35  24.69 2456712.866677 1
2456712.868427        48548.931    15.95    14.17  24.77 2456712.866924 1
2456712.868674        48650.451    20.61    14.30  24.90 2456712.867171 1
2456712.868920        48391.966    19.98    13.84  24.87 2456712.867417 1
2456712.869167        48523.405    20.15    13.67  24.88 2456712.867664 1
2456712.869414        48875.236    19.60    13.80  24.96 2456712.867911 1
2456712.869661        48424.112    18.11    13.89  24.91 2456712.868158 1
2456712.869907        48673.309    20.28    13.33  25.12 2456712.868404 1
2456712.870154        48915.452    19.87    13.20  25.11 2456712.868651 1
2456712.870401        48351.736    19.73    14.03  25.13 2456712.868898 1
2456712.870648        48333.748    22.22    13.76  25.22 2456712.869145 1
2456712.870894        48431.651    20.38    13.40  25.19 2456712.869391 1
2456712.871141        48869.024    17.63    14.53  25.21 2456712.869638 1
2456712.871388        48771.181    18.88    14.21  25.36 2456712.869885 1
2456712.871634        48906.487    18.49    14.67  25.42 2456712.870131 1
2456712.871881        48478.332    18.79    14.61  25.37 2456712.870378 1
2456712.872128        48827.453    18.59    13.30  25.38 2456712.870625 1
2456712.872375        48352.582    18.84    14.47  25.38 2456712.870872 1
2456712.872621        48770.327    18.06    13.83  25.43 2456712.871118 1
2456712.872868        48563.868    18.19    14.19  25.42 2456712.871365 1
2456712.873115        48609.603    19.05    14.62  25.48 2456712.871612 1
2456712.873362        48765.207    17.45    13.76  25.57 2456712.871859 1
2456712.873607        48359.975    18.77    14.19  25.57 2456712.872105 1
2456712.873854        48611.572    18.00    14.77  25.61 2456712.872352 1
2456712.874101        48489.719    17.92    12.82  25.68 2456712.872599 1
2456712.874348        48133.437    19.24    13.40  25.66 2456712.872846 1
2456712.930351        48967.516    18.23    14.02  21.21 2456712.928853 1
2456712.930597        48761.030    16.27    14.51  21.34 2456712.929099 1
2456712.930844        49071.041    17.44    14.09  21.55 2456712.929346 1
2456712.931091        48478.645    17.82    14.22  21.75 2456712.929593 1
2456712.931338        47787.650    17.20    14.87  21.93 2456712.929840 1
2456712.931584        48977.980    17.42    12.01  22.11 2456712.930086 1
2456712.931831        48122.576    17.92    14.13  22.23 2456712.930333 1
2456712.932078        48868.799    14.63    13.37  22.39 2456712.930580 1
2456712.932325        47908.003    18.72    16.98  22.42 2456712.930827 1
2456712.932571        48614.528    19.30    14.76  22.54 2456712.931073 1
2456712.932818        48258.083    18.29    15.50  22.74 2456712.931320 1
2456712.933065        48386.975    17.78    15.17  22.85 2456712.931567 1
2456712.933312        48120.360    18.54    14.42  22.91 2456712.931814 1
2456712.933557        48713.358    16.90    13.96  23.07 2456712.932060 1
2456712.933804        48627.469    18.57    15.60  23.19 2456712.932307 1
2456712.934051        48286.449    17.23    13.73  23.25 2456712.932554 1
2456712.934297        48248.173    17.08    14.85  23.43 2456712.932800 1
2456712.934544        48432.275    18.11    13.25  23.45 2456712.933047 1
2456712.934791        48711.608    18.09    14.62  23.53 2456712.933294 1
2456712.935038        48754.967    18.40    15.10  23.58 2456712.933541 1
2456712.935284        49144.042    16.22    13.85  23.76 2456712.933787 1
2456712.935531        49007.717    19.54    13.14  23.90 2456712.934034 1
2456712.935778        48633.561    16.20    13.15  23.95 2456712.934281 1
2456712.936025        48799.174    17.22    14.23  23.93 2456712.934528 1
2456712.936271        49086.998    19.28    14.79  23.95 2456712.934774 1
2456712.936518        48629.575    19.22    13.75  24.19 2456712.935021 1
2456712.936765        48283.425    18.25    14.13  24.18 2456712.935268 1
2456712.937012        48219.119    17.96    14.24  24.28 2456712.935515 1
2456712.937258        48216.099    20.99    15.55  24.37 2456712.935761 1
2456712.937505        48772.843    21.25    13.87  24.34 2456712.936008 1
2456712.937752        48220.451    20.91    13.50  24.39 2456712.936255 1
2456712.937998        48932.530    17.23    13.78  24.46 2456712.936501 1
2456712.938245        47545.659    23.02    14.17  24.54 2456712.936748 1
2456712.938492        48206.641    20.84    13.74  24.57 2456712.936995 1
2456712.938739        48520.768    17.86    13.76  24.60 2456712.937242 1
2456712.938985        48673.757    17.86    12.78  24.65 2456712.937488 1
2456712.939232        48720.627    19.68    12.79  24.68 2456712.937735 1
2456712.939479        48189.506    21.56    14.43  24.78 2456712.937982 1
2456712.939726        48723.095    21.51    13.45  24.83 2456712.938229 1
2456712.939972        48714.166    17.86    13.68  24.75 2456712.938475 1
2456712.940219        48252.706    17.99    14.47  24.97 2456712.938722 1
2456712.940466        48118.366    20.46    14.30  24.94 2456712.938969 1
